image_id,filename,relative_source_path,class_label,label,width,height,mode,file_extension,file_size_bytes,file_sha256,pixel_content_sha256,perceptual_hash,artifact_screening_status,inclusion_status
Negative/110.jpg,110.jpg,Negative/110.jpg,Negative,0,400,400,RGB,.jpg,45345,d9dcf7705aab275d270190f31fc951e7e7f8d6e4dd8ae7e64e29e1d4e58cd943,d7edb28b310fe47addb77158fc30497f8968f8b8f9122a5b62696ba4bf0701a9,1111110011110111001010110001100111000100100100000111100000101001000001111101011001000001001100111111111001000110011011101000100110000001001101100100101001101100111110111101001101101011011101101001100011010110110001100010010000111001000011010110001110111111,flagged_for_visual_review,included
Negative/111.jpg,111.jpg,Negative/111.jpg,Negative,0,400,400,RGB,.jpg,38200,9651a66a51988f08fa6d0afaf74ac86ecaed0ea2ff070bc86420d43545376eda,f87817f877c15390428a4914a35d529523dcc281fc5d27cae04086e43085a4b8,1001001101001011100111011010000001011000111110010110011100001101011100111110101001111011101000000000100011111011000111111110011000101110000110010000001001111110000000111001000100001100110111111100010001100100111001100100001111001001001101101101001001100010,flagged_for_visual_review,included
Negative/112.jpg,112.jpg,Negative/112.jpg,Negative,0,400,400,RGB,.jpg,37152,eddec5fe50f03ce999185cc8ffd9fbe915a7f033eb28705c0a3d237d4ee401d0,0edb7c8f6277008a93f592f7b56f9d2e719d3e1932902f4d5982b0954cdf08b7,1100101001101010010101011011111111000110010011011001110010111001100000101010110010001011010000011011110100111110001110010001111011100100110110000010011011001010111000110000110000000111011011011110110100111100110011000001111010011100011000110001100110001101,not_required,included
Negative/113.jpg,113.jpg,Negative/113.jpg,Negative,0,400,400,RGB,.jpg,52425,4ffc735935b5beea9463782faaf1c50e63add2306a757d5b6f4e66c1d78cb3b1,e689e5e4920b44dbf4aeb602c6cd982e7f1f356d0836cc079d5a98bcaa603e7b,1010101010101010010101101110101010110001110001111000000111010000000001111000101101010011111000000000011111001011010011111000001001011100010000110010101101000111110010101001111100001101101011110110100000011110000000011001011011100111001111000011110010010110,flagged_for_visual_review,included
Negative/114.jpg,114.jpg,Negative/114.jpg,Negative,0,400,400,RGB,.jpg,32096,83097026b4ef6d2cfd5c4a59d5ba34772a2109ecb08cfc662a48f24166dcad04,d4b93c76581a28ec99fab83e3f3f60d39c1bd22e5eedecd2157ea3d944ffec92,1110101010001110110101001010101001010100001011001010110001110001000110001101110001110010110001000100111010011100110011001110000100110110000110110110011100111001100111011010100010010011001101001100111100110011001001100010010001001110010111000011100111011111,not_required,included
Negative/115.jpg,115.jpg,Negative/115.jpg,Negative,0,400,400,RGB,.jpg,44078,b5404739a85f8ab125ac1cfa70aff6fe5a2502c3b7d99e670d154485c9eaeac3,b1c93ee8e6a74f9353ff10aa034cc52d11e5472cc65327dd13bc9b2a704c831a,1000000011100111101000110011001100100001111001000000010110100001000110101001011000011101000100111000011010111001101100111111011011010011101000110010100100110101110011110000111011111001000101011111110001101110100010101001110000000111110010111011001111000011,flagged_for_visual_review,included
Negative/116.jpg,116.jpg,Negative/116.jpg,Negative,0,400,400,RGB,.jpg,33598,d049743631d794cad13edb71541a7e06ae19cd7c0af6a02d9c18113560ae24d7,29fd8f5a5bf52ef7f761819fa9a474b6ae0739d6d3d686a47083687cdf00259e,1110101000001111001001001110001110110000111001101001010101110101110100001000100111111011010001000111111001110000110000001110101011111000001111100111000010110011111111000011011011011110010011100110000110110001100100100000001000011101010010111100111110100110,not_required,included
Negative/117.jpg,117.jpg,Negative/117.jpg,Negative,0,400,400,RGB,.jpg,34020,5ea2cd5654739680ed5e438c4dce02ee318840c79d36e19b36baca3505383ec2,acc5ac087e6e62d0a5da78069876815d709f8c7ad0a46c6ed6c255704d27ac39,1100110010111000101010101010011110101101110001000010100011111001101100000011010110000100010111001011011110011100010111000100111010010011101011001101010001110110111001101011110011100010100101110000111001000011011111100110100111010101001000010010010111110000,not_required,included
Negative/118.jpg,118.jpg,Negative/118.jpg,Negative,0,400,400,RGB,.jpg,56205,ce6799df59db4bb57aaa41e4db50336aaa8f972bcf2d689dbb968d1461d34456,a6f90dc30762f4144ec825d82f428e1a3f73bd6e1d2b7aa1acad979fd3a70e66,1000110010111011010111001111101011101100011110011110011000101000101101100011010111000110001101100110001100110110011110010101001011010011001110010110100100011001011101100111010010101011010011001100100111001110000000010001000101100011100011000100001111000011,flagged_for_visual_review,included
Negative/119.jpg,119.jpg,Negative/119.jpg,Negative,0,400,400,RGB,.jpg,32889,b207c77735c26bb54d2097c0b89a5a753a680b8206c127f5061bf7d256ed922e,f558e579e801b499f1852a26ba461be165ed4f5c40bb289b8f2c0d5410a0b7dd,1001110110110001000110111011111100100011111010010011111001010110101000111111011111100000010111001000111110100011010010011011101011001100001010011011111111110000101001100000010100000110011100001110101000010011010001000100001000110101010000100101000011011111,not_required,included
Negative/120.jpg,120.jpg,Negative/120.jpg,Negative,0,400,400,RGB,.jpg,46194,bda8dbb5857238687294aca59936d7c0facd66d0cd14c0018f9cfa6b41ec4a64,c178ec7964e4d63d952690ff8f9eab9c1f2b67c7626c1ba2e888981494182dc5,1010111010101010101001110101000110010110001011010111110010100111001110111001001000000011110100110111100011000110110011111011101100100000010110001111100000100110110101001100001110111010001101011111011100001000111100111100100001100100011011000011100010110000,flagged_for_visual_review,included
Negative/121.jpg,121.jpg,Negative/121.jpg,Negative,0,400,400,RGB,.jpg,54367,fac70b5277d83fe83fccb18749eed7128f082ccef50c0473a4dcd1e87b5a9a3c,d09a6487c8fbd59bbe1bc3b4f916ae33cfc1ae0d04108ccec53e87864151c38a,1111110101101001111101010111001011100000000101100100000101110000010110111011101100110010101001001010101011010111110010110001001110101101010010011001010101111101010101101010111110001001111000111010101110001010000010101000111010100101000011110101011100100010,flagged_for_visual_review,included
Negative/122.jpg,122.jpg,Negative/122.jpg,Negative,0,400,400,RGB,.jpg,48849,3e2c70399411f2ae2c892e2b8fce251a7b867f748a9351d34ddef9c127599a12,9ee312af45afd0ab458ae63739754c4da745cdc592446c5543734686b97a0499,1001011000010101010110101010001001110101000000000000101100011001101000110110101001100011100100000101100110000110111010011000110110001101011110011000011001100011101110110110000111111001110110111010100001110110011111001001110111100100110111010100101010011100,flagged_for_visual_review,included
Negative/123.jpg,123.jpg,Negative/123.jpg,Negative,0,400,400,RGB,.jpg,52520,03088ccfac3fd147bd74c30c05007d51335a809e0b2a77412bdade873dd3bdde,c86f68ce6167e5788ba2bc30d645aab566a2ccfd49d5323843f634df6114621a,1000000010100101011011011001110011000000111101100000011100011001100010110110001011000101100110100011111010010010000000000101010011011110100110101100011011101000011010010100011100010101011111011110100010110111010101101010100101110111010101011001010010110010,flagged_for_visual_review,included
Negative/124.jpg,124.jpg,Negative/124.jpg,Negative,0,400,400,RGB,.jpg,42873,98dae8354831a3e555539909c015933c9182828d6a86e25a43ba49053b280e36,1793d2072a05d5acaf2edeb8040fee8591dac3b1b814e779d921351fd1ddd2f5,1110111101000110001000001110000111111101010111000011011110100010100001001011010100100111110101100011101111011011000000000100110011001000111001101100110011110111100101001100101011111010011010010110101100110000001110000001101111110001101001001100001010011110,flagged_for_visual_review,included
Negative/125.jpg,125.jpg,Negative/125.jpg,Negative,0,400,400,RGB,.jpg,59120,2f7f700b95e78c0b0d969132330aa47b798544c9b960d693e74c5973ba3fc605,2c0e89a154a7917b5f1114b2bbb4d44b7f3cc3a1adbf34ede633280c56003068,1010100001001101111010101001110000010011101000011110110000100000100011100100001001111111000011000111110000001111101110000000101100100000011000110000000001110011111000000111010100111001111111011011101111010111111100000010111110111000110001110001000110111111,flagged_for_visual_review,included
Negative/126.jpg,126.jpg,Negative/126.jpg,Negative,0,400,400,RGB,.jpg,18146,15817ef83b4eae1b62670be939c542b362e9e6436efbad8a128e2779064fb975,86a6665bab0f9423a5957dd53c7dcf47f5026218d8e43a5435949d263862fe8a,1000101011000110000001101100011001010110000100111100010100011001111001010101100001101100010110111111111010010111110110011010011110011001001011110000000101101011101001100101101110100110110101111010011000000110101001110000110010001101001111000001010100101111,not_required,included
Negative/127.jpg,127.jpg,Negative/127.jpg,Negative,0,400,400,RGB,.jpg,41788,9ac3571a33c2dcdd875c332da4d9bdeb288a42a26336ade164f2d47c340ca554,a8060a259661b5ff3b1b636fbe8773ea6b5d184d175d26034a379331b3af0d9e,1111101010101010001011111111110000000001011101100011110000000010010101111100001111011101011110101010011100111010101101011111011110001000010000001100100101111110111000000100001001100100011001101101000110111010010111001100011110011010001100110100011100110000,not_required,included
Negative/128.jpg,128.jpg,Negative/128.jpg,Negative,0,400,400,RGB,.jpg,35274,0221c990b5a24d005b21468e2145f719ff19f35ec5ef2ebb345054cdeffd3644,347c05c7d7ba4d9609cf7ab5dfb24c8086d1a012711953087aa443f862e1a44c,1000111100000001100000101001101010010111011001111100100110001001011011101101000001110000001111011111000011001111001111011000000011011010001110111100110011101101101001011000100000100110001001001111001011111011111100011110000100011001001101101110010001111000,not_required,included
Negative/129.jpg,129.jpg,Negative/129.jpg,Negative,0,400,400,RGB,.jpg,36313,0e0ab72f718f0ea23e14ef6ceb933a9b66a2ae53dfb60a6c9ecb30178e16d81b,132f98d7442f30edf3bbdbf821e66518f6c45a39a2e20c6b03e47bb5e6ebab29,1011010110010100101101110110111000010011111000000000100101011100101000010010011110111100101000001100111011011111101011010100001111011100101011111110111001100001100101111111101000001001011000011010000001100001110110100111001010101100001111000101100110010110,not_required,included
Negative/130.jpg,130.jpg,Negative/130.jpg,Negative,0,400,400,RGB,.jpg,47271,b02e5f3d5eb95b312c75980f1c0bb9fc7ab5f9f313f43cf24bd6f2218060da25,5743b751a5be044f5231f8058c28ace7b79ec94263d212c15a8fa8dacbeb053a,1011111101101010111100000010000101101001110110110110110111001111001101011010100010100100011010111011110001101001110110100110010110011010111111000110010111000000110000100101111111000100111000001000011100010010000110011101011000011100111000010110000110001111,flagged_for_visual_review,included
Negative/131.jpg,131.jpg,Negative/131.jpg,Negative,0,400,400,RGB,.jpg,49277,37825c62c4b99abbb06c0a23e80bec9571cacb71464bc78b9b0a9a45c1b8726f,7bdfedc86d6b1fb4162e0c350611e2ac3521f0ded03a89a20ed048b9566d0bdb,1111111100101011000101011110101000110100010101010000001111100101010011000111010000101001010111101100110100110010110100000011101010010010011001111001101110010001100011010001000100010010111000100110111011001111101101100111010000110111101110010100010110011101,flagged_for_visual_review,included
Negative/132.jpg,132.jpg,Negative/132.jpg,Negative,0,400,400,RGB,.jpg,57509,2cc6ed86e804092e17da4121122f5a7e785df1df5f3626d582f1a5dcee7877d6,b5ea27d19108768b8b9c305462a07143627441570deeb65b5748a52b1ac65b63,1101111110000101100001001111011001010000100000010111010101010001001110100101011110110000110110101011000001100010100101011010111000000111011011000001110100000110000111011101010100101110101110110011111001111010000110011110000000010011001001010110111101001101,flagged_for_visual_review,included
Negative/133.jpg,133.jpg,Negative/133.jpg,Negative,0,400,400,RGB,.jpg,59232,d3726414f653914b98c3e3ca3c1b7b5c69f66344635c09b42e7e73b571c7c5fd,84554dda4bd7f8fdd7bd81dd4ef7a1c1d357adf95b5a1405a5c44f4bf9e8d875,1001010110010000001101111010111000000101001010011110110100110110111101110000101111100111111111011100011110011111010100100000010100011011000101101000001111011111110001000001000101100010010000111001111000000100111010101011001000000000101101101110110110011000,flagged_for_visual_review,included
Negative/134.jpg,134.jpg,Negative/134.jpg,Negative,0,400,400,RGB,.jpg,32226,9b826826007410ef904f0d024e307a0363adb6289295776bb2a71b968572a7d3,e9693944c0d62f8080b44eb4cc2d30c7e01f1bb138345a79cb3a65e8e377f097,1001110001001111000100101110110000111101001010110011000110100000000110000101010101001101001010101100010010101100011101100001011011011111010010000101110111111111001001001111110110000000111111101100001001010101001100001000010010111101000100011011111001011101,flagged_for_visual_review,included
Negative/135.jpg,135.jpg,Negative/135.jpg,Negative,0,400,400,RGB,.jpg,41959,0910e8e555ae8cef791de04f8d410cec0484f1fd73e8df1f4f4191b57c8364ef,fde4e8f8ab6542ea4402f0aec24228706e4ccd5bd87962c90ed18bfaa4429c86,1000110001100001010000100010111000111111101010010001000110110100000110000101101000000111001010101100010010100100111101110000101011011111111011000100110011101111001100100111110010000000110111001100000101010100001101011001011010011101100110011011111101001110,flagged_for_visual_review,included
Negative/136.jpg,136.jpg,Negative/136.jpg,Negative,0,400,400,RGB,.jpg,41984,7a7db88d264b5cca894593d797f2cd8c52c595a7dcdc81159bd87ba6f0545590,3877c01806fc4e88edd4cec0902c778ea75ca15bf38c3b8c46dd9c33e985232a,1000100111111111010111101001010011101010110000011100001110101111100011100001111010011000011010010101101011001110001100100001000111100111001111111001000011111000101001011110010000110100000011100101110011011010110101111111010011010000110101010001000010010011,flagged_for_visual_review,included
Negative/137.jpg,137.jpg,Negative/137.jpg,Negative,0,400,400,RGB,.jpg,30280,9f294c720c1356be2803f64cf132f1cbb90a5df22268225bd5dda314e12ef04f,9f7ec79a3344d15b7d79b0b59c63e43fc9c3f7c503cdcd7a937634849764c1f1,1010100101100110001111011011001011110100110001100010011000100001100110001101101011000011110110001001010111110011011001011110101001000011001000011001101111000101110011010000011100100001101011001111011011011100101100000110010100000011001001101111100111011011,not_required,included
Negative/138.jpg,138.jpg,Negative/138.jpg,Negative,0,400,400,RGB,.jpg,44235,842af8c09d80436182bdef0e637d94112f8722711933453adc6719bd6355675b,906d4e08679a969f6cc04f7ec9c4de839e5b6c162482f3f2d083ddd743c70b51,1100001110100101110000010010110111011111001001000001111100101001001101011010010011100100101111011110010100110110100011000011001000001101000100010011000111110011011100011100111011110001011000010101111101011110100010101011001010011101011011011110100010010000,flagged_for_visual_review,included
Negative/139.jpg,139.jpg,Negative/139.jpg,Negative,0,400,400,RGB,.jpg,53646,9f9b12cf098323ee2ce2df172f7bc0a54753b532e0b9aeec97b8dbf11d435e91,59bc5c36b6ad64db7cfec895843c1214c66ad982472e8388717b261cd8fc1f19,1100100110001000001010011100110000101001010010111010101111001000101000110100101010100000010011001010011101001011101110011110110010111111110100010001011100000101000001110101001100110100001111000000111010011100111111000101001111011011101010111000111110000111,flagged_for_visual_review,included
Negative/140.jpg,140.jpg,Negative/140.jpg,Negative,0,400,400,RGB,.jpg,27041,5ee5028e387833aa6d19c10dc6b677e9cb880235ebfec98fa23362fc25d0dd44,899049782df57486f288a11777450d998194aa19cc433e6bda1e3e836d1f9958,1011110000110110001001111100100000011111110000111000011100011100000100111100100011000001101111000110001111011000101001101101111011000100110110010110110100011001100100110011001100110010011100111100111001100100001101100110110011100100110100111100000110100111,not_required,included
Negative/141.jpg,141.jpg,Negative/141.jpg,Negative,0,400,400,RGB,.jpg,30840,ab0d9cb0284e521dc2a923d5c5e1539844b6a287338d55059b35167a0ba40ebd,e733f77b969195e76fb80fd8df4c6878d132fa1171532677054957ea29f8ac63,1111101111001011001011111101001010000111011101110000110111000111111001011110111010100001101111111101010011100001000111000011000010110111001011110010011110111001111000011100011010001000110000001010010010111100000001001011001001110011001110000011100100011000,not_required,included
Negative/142.jpg,142.jpg,Negative/142.jpg,Negative,0,400,400,RGB,.jpg,42574,d3e83c81ee0d27a92ee9dbb0c2ab054f287d1207c4ece3d1a58c1b3386f2a848,5866de5eac4679fd2faad99ac6180d29de2b446eef0eec0a9a0ce5aabea7ed05,1111101111001011001011101000001010100111010101110000110111001111101001001110110010100001101111111101010011000001000111000011000010011111101111111110011110111001011000011100011010001000110000011010110010111100010001001011001001010011001110000011100100111000,flagged_for_visual_review,included
Negative/143.jpg,143.jpg,Negative/143.jpg,Negative,0,400,400,RGB,.jpg,57350,c44f0085f4d437145cea02ce4a5cd884088eee0c15c6c1ded476535d28920602,22d201cbcea5b7ec1d1520149abb35fd22f199913956106dfcbd61615b8204c5,1101111110000101100001001111011001010000100000010111010101010001001110100101011110110000110110101011000001100010100101011010111000000111011011000001110100000110000111011101011100101110101110110011111001111010000110001110000000010011001001010110111101001101,not_screened_excluded_before_artifact_stage,excluded
Negative/144.jpg,144.jpg,Negative/144.jpg,Negative,0,400,400,RGB,.jpg,31492,c328fc4473fc1ed3b91cd3a20ae591acc89cb5cf13e5f9f92b79a52b59729a52,01ec172bfdd1bd011d46fe16bbe9fc10d77579a9f486f17a819e80a358d0d639,1011100000011011010000111101101001110001011111010000010001101001110010111110110000000000001111010111011101101001001111001111101110111100001101101101110000010000010000011000011111010010011111100011101100011000110110011100001011000010000001111100110010001101,not_required,included
Negative/145.jpg,145.jpg,Negative/145.jpg,Negative,0,400,400,RGB,.jpg,25610,2d2af920a32c77703270155debccf9eabe619662ac40e7bd8cc83a691a45edba,a95906931e7ccc1f462da24073be493b1aed7002c9fe85778a8032b2605e9b28,1000001110000111011000101110111101001110101000100000111010001011101001100000100011100110011010001111011001111110001100000001011111011111101101010100001000010000001100111101100000010000110011011001100111001000000010110000010111111110011001110111111011000110,not_required,included
Negative/146.jpg,146.jpg,Negative/146.jpg,Negative,0,400,400,RGB,.jpg,38266,8bb99c61fdf27223393376b77e40d98e53397c634c672498948a1e5f6af0e48c,ad7977b237694a63f0d64022fb187b5dab65fb91748b45bf96315bb0ee5ea60a,1110110011010011110001011010100110001110010100111100110110110101000110011100101011100010111001100110001001101011001111100001101111000011001100010110111001001100001100001011000011011011001001011001000111011100110011001010011110010111000111101001110001110100,flagged_for_visual_review,included
Negative/147.jpg,147.jpg,Negative/147.jpg,Negative,0,400,400,RGB,.jpg,51150,57d62680a6a2d88cae56c43173ae6a84633cace8a4a53be6f235557336b59433,5a9ba6e3f2bcea3d6fdcda286c30259e61229f79ac9f48d38fef17fc93551002,1111111100000000010111111010001010000010001111111100100100000000011000001111111010010010001111111100000111000100111101100111110011001010000101001000010111111001010000100111110110111100001100110101101011010001101100000110011101001010101111100110100001001111,flagged_for_visual_review,included
Negative/148.jpg,148.jpg,Negative/148.jpg,Negative,0,400,400,RGB,.jpg,45206,2efaf3d55f5ba6c8af45534c9cf6640bb28d07e9b1716960fef7cf83f43dcfca,64650dbc3ac44114974b571a7bc2ed15f1d03b181aacb1f676b4cec62ec1701b,1000111010011111100010101010110110010111000100001001100010110000110011001101110001001111010110111100110011100101001001110100101110110101000111111000011111100011110100100100001101010011101110011000100001111110111010111100010000110000111000011110011101001001,flagged_for_visual_review,included
Negative/149.jpg,149.jpg,Negative/149.jpg,Negative,0,400,400,RGB,.jpg,38922,d064ad919a445ba9e892a7a74b8154dc4aaea1130ec600d03955320f586958f6,a68d8e5ec55f041c2c303bb36e281cf390e538217d06d60cc550d1cdd5b15b25,1110100010111100001001001000101110000111110001110111010010110101100100100110110001010010110001111011101001101010010010110101100010100000011001100001001100000010000011111000110111001001111001111111101100110101001111111100111000001111111100011000100100011000,not_required,included
Negative/150.jpg,150.jpg,Negative/150.jpg,Negative,0,400,400,RGB,.jpg,34103,1a87855073b242bdac19f008d98c9d2522182fdd85ccf6ba6d9fdffe5bcb3c50,08a928ee2b6511a7564cb82ff19b9154862145d1ddbc094cad3907b8315a5ec0,1010110110100001100100101111000000111111100000001001001010010111110000100001111101101111011110001100110110011000100111000011011110111001001001100011111000111000100100110110011001000010011000111110110010100011000010001110011111001001011011011100111100111001,flagged_for_visual_review,included
Negative/151.jpg,151.jpg,Negative/151.jpg,Negative,0,400,400,RGB,.jpg,30933,91ef53795edbc1856cb488cd7af71329c4c0703bed55a9fadc2689a2724492bd,64cd452bcc35a9c8ceee3445676cc6a1674d53095e95348d0c0bbd4fb9c95045,1011110100001011111100000111111110000111111100001001100000000111101101000110101111100011101000101010110110011100101111000011010011100100110001000110010100110110011010010101101101001001110110010110100101100101100101010011100110011001101011011000110010010110,not_required,included
Negative/152.jpg,152.jpg,Negative/152.jpg,Negative,0,400,400,RGB,.jpg,36497,ad75d08a391a1c51f8b8feeb85210b1b39565559e732a6cd6ad51a78381e0671,fc588984306fe12f11813457825b81de57ffa4dd5299a28b932b0e6bb1eabaf1,1000100100101000101011010110010111001011001011110110100100101001011010010110010100100101001010000000101001100111110111010000100111101011011010010110010110110101101010100100111100010011101010101000101101011001010011001110110011001001110100011011011010000010,flagged_for_visual_review,included
Negative/153.jpg,153.jpg,Negative/153.jpg,Negative,0,400,400,RGB,.jpg,34132,955a9d1f4fe9e4ea41975706b42da360760f0f315d081708a18b692442c80137,29b4f1093b45a00f0ca87389946e22b513103724c996a73833499f961d702b92,1001111101000111011100110011110011000100111110011001000110001001010001111100111110011100010000011001110100000100100110000011111110110010111001111001110111011000101000110101001100111111010000101011001101010110101101100001011110110111011100000100110000011100,flagged_for_visual_review,included
Negative/154.jpg,154.jpg,Negative/154.jpg,Negative,0,400,400,RGB,.jpg,41178,54c5d6ca343479d79186949f802bfde057113e62da9183d4aa92a2be33e9f004,3c8a16a7422fa81345b7b464dcdeea2185cb8cc30818fe0bc5c15562bbd5f7ec,1111111010101011111010110101011001100000000001010100100001010001101101010101110101000110100100011110111000011000000110010100110001101101001001111001011010110110010010110010101110010100000001111110110101110010000101111010110101011010110001110110110100101101,flagged_for_visual_review,included
Negative/155.jpg,155.jpg,Negative/155.jpg,Negative,0,400,400,RGB,.jpg,23767,e946dc8e2df82e09de2bccc16ba24e71fef1ca295eed85ff40210fb4f8178b9d,dff101a3807993b4a263ee33138fc9b09c69082c63844accb0705f9d868b2471,1111010011001000101000111101010010011011110001010011101101100100110110000101110011000111000100110111110001111000000111011011001011001100110011111100001110001110001101110011100000110011001100001001001100100011000011001100010100111000001111101011000111000111,not_required,included
Negative/156.jpg,156.jpg,Negative/156.jpg,Negative,0,400,400,RGB,.jpg,32541,e7210e3714174ffd5b62d167f53f33a3dfcf2238355927a758763931955c8d12,3337508a925a0e124272d10c4321e93f37b9acc75043e7d615821ee03fda09dd,1010001101000011010000100000011010110101010111011110101011110000111101110100010011101100011111101001101011111011110001101001000000011101110001100010010011001111101110011010101101100111011010011011100011010000100100101001010011111100010010000000000101011110,not_required,included
Negative/157.jpg,157.jpg,Negative/157.jpg,Negative,0,400,400,RGB,.jpg,32096,5d83dfa9ca8b0724da42cc9e2d30d6d45f5fc291887ad1dee73cc7703db3e8b1,5baea37d76765d5cf41f95d167d71ea313b26fb51a07e76b4f53f6142b648efe,1010100110011100010101100110010111111001110010100110010100110011110000110100011010100100100110011010101101100110010001100010100011101111100111111000101100111100010110000101100101010101000110011011011100110100011000010100010101011011101110011011001000010100,not_required,included
Negative/158.jpg,158.jpg,Negative/158.jpg,Negative,0,400,400,RGB,.jpg,33563,8246dbb9089210a15cfbb73ef442391b24dfd8b2e6d593ae34a28412d37bda4c,945a6fac25226346e898364957afeaf8e5601611545fbe623caf156a61de6972,1101110101011010110100000100111010011000100101011001101111011101101100010110001111110011100101001110010010001110010011110011101100101101100011010010101100111000010100101001011010101011001110010001001001111000111111010010000110100010111000100100010111010011,flagged_for_visual_review,included
